Geneid,HLIVER_01_bspc_A03_1
TMEM178B_23443,0
IL4I1_23444,1
COL24A1_23445,4
EMX1_23446,0
OR4P4_23447,0
ZNF248_23448,41
UHRF2_23449,4
SNX21_23450,10
BTNL9_23451,10
DENND2A_23452,14
FAM184B_23453,0
PPM1K_23454,81
C4orf45_23455,0
B9D1_23457,11
CNPPD1_23458,110
FAM155B_23459,0
FAM81B_23460,0
STXBP5_23461,12
IL20RB_23462,12
BACH2_23463,4
SYBU_23464,16
COPB1_23465,11
TEX13C_23467,1
B4GALT4_23468,11
NDUFAF1_23470,9
MECR_23471,8
FAM210A_23472,27
SLC25A39_23473,66
KCNJ6_23474,0
C9orf129_23475,0
KDM1A_23476,0
EXPH5_23477,56
HMG20A_23478,0
SLC8A2_23479,0
KDM4C_23480,86
AVL9_23481,37
OR51B2_23482,0
TICRR_23483,3
APOL2_23484,83
KRTAP3-3_23486,0
UTP14C_23487,56
ZDHHC16_23488,79
AFAP1_23489,5
HARBI1_23490,5
DPY19L2_23491,0
PSEN2_23493,7
NPIPB6_23494,23
CHRNA7_23495,0
ISG20L2_23500,75
B9D2_23501,2
CYB5B_23502,96
DHX36_23503,138
TMEM200A_23504,1
DPF3_23505,73
GKAP1_23506,4
ZNF443_23507,50
WNT8A_23510,0
RMDN2_23512,13
CLP1_23513,12
NUDT13_23514,4
GM2A_23515,12
UTS2_23516,4
AFG1L_23517,22
CCNI_23520,195
CACNB4_23521,0
CFAP97D1_23523,0
C19orf38_23524,0
CACNA2D1_23525,1
CACNB1_23526,3
CACNA1D_23527,5
TRIM64_23528,0
S1PR5_23530,0
WASF1_23531,2
FLOT2_23532,24
MTMR10_23533,75
TMEM35A_23535,5
PNRC2_23536,241
KLHL12_23537,19
DZIP1_23538,23
TRIM38_23540,12
WNT10A_23541,0
MACROD1_23542,374
GPAT4_23543,9
C3orf35_23545,4
PPM1L_23546,2
BOLA2_23548,2
NCBP3_23549,29
TIMM44_23550,14
CCDC50_23552,3
FST_23553,1
ARHGEF11_23554,53
ZNF485_23557,22
OR2M4_23559,0
PAGE4_23560,5
RBBP8_23561,4
TGOLN2_23562,365
VPS26B_23563,5
METTL8_23564,0
KLK15_23565,0
C17orf102_23566,0
ITGA4_23567,3
OLFML2B_23568,3
RFESD_23569,3
TRIM62_23570,9
LYZ_23572,20
RTKN2_23573,0
SGCG_23574,0
MS4A6E_23575,0
ITGB7_23576,0
SYN3_23577,1
GUCA2B_23578,4
FAM20A_23579,8
ZNF850_23582,7
NSF_23583,73
DGKZ_23584,51
ZNF202_23585,0
NPY5R_23586,2
NRL_23587,3
NRGN_23588,0
ZNF177_23589,3
ZNF174_23590,41
STKLD1_23592,0
TTL_23593,40
C10orf67_23595,0
EVC_23596,2
PEAK1_23597,83
ZNF567_23598,2
FAM53A_23599,3
HAS1_23600,0
APPL2_23602,32
EVX2_23603,0
GEMIN6_23605,17
CPED1_23606,40
SERPINA11_23607,922
GPR108_23608,56
GRHL2_23611,4
LRRC4B_23612,0
RHOXF1_23613,0
PPTC7_23614,116
ATG7_23615,14
ZNRD2_23616,13
BATF_23617,3
AKAP4_23619,0
AL121899.1_23620,0
ZNF433_23621,1
OR4Q3_23622,0
E2F3_23623,27
RXRA_23625,0
COLCA2_23626,3
SLC25A27_23627,0
BET1L_23628,8
HILPDA_23629,1
INSYN2A_23631,0
TMEM232_23632,3
NAT10_23635,5
TBL1XR1_23636,76
VPS37B_23637,2
AAGAB_23638,59
CDK2AP2_23639,28
PPIP5K1_23641,8
RAMP3_23642,8
RAMP1_23643,33
RAMP2_23644,1
PURA_23645,28
ZNF711_23646,0
AP5S1_23647,27
TMPRSS4_23650,15
NDUFS4_23651,211
OR2AG2_23652,0
OR2B11_23653,0
NEO1_23654,33
TBC1D10A_23655,3
LCN1_23657,0
PSG2_23658,1
METTL11B_23659,0
TMEM132C_23660,0
CASP5_23661,9
AHSA2P_23663,61
SLC66A3_23664,7
IQCF1_23665,0
METTL6_23666,38
MEF2B_23667,10
RTL6_23668,2
SETSIP_23669,0
MAP6_23670,1
KRTAP4-2_23671,0
ACVRL1_23673,4
MPP4_23674,0
ATCAY_23675,1
ZBTB38_23676,46
ACP4_23677,0
TRAPPC8_23679,176
TMEM225_23680,0
DBX2_23681,0
ZFP36L2_23682,93
HNRNPR_23683,105
CWC27_23684,1
LIM2_23685,0
MTCL1_23686,0
OR1A1_23687,0
DDX19A_23688,46
ZNF839_23689,9
ZNF444_23690,7
PPP6R1_23691,45
COMMD3_23694,66
DOK3_23695,0
CD93_23697,30
FAM86B1_23698,0
CEP57L1_23699,93
NDEL1_23700,6
GALNT5_23701,0
MUC16_23702,0
KIR3DS1_23704,1
HR_23705,4
SART1_23706,174
CNGA2_23707,0
SRCAP_23709,0
TBX19_23711,1
UNC119_23712,87
SEMA6C_23713,3
DDX58_23714,15
ESPL1_23715,1
ST3GAL4_23716,23
PXDN_23717,45
RAPGEF5_23719,65
DBT_23720,82
EPHA5_23721,0
KRTAP25-1_23722,0
CYB5A_23723,32
ENDOG_23724,4
ELAVL2_23725,0
ELF3_23726,4
CTSE_23727,0
EPHA2_23728,3
BBIP1_23730,26
EGFL7_23731,40
DGKA_23732,2
NOBOX_23733,0
MPZ_23736,17
RDX_23737,0
GLYATL2_23738,0
SPP2_23739,320
TMEM64_23740,16
PIWIL3_23741,0
RFXAP_23742,1
SOX10_23743,3
SOX15_23744,0
ENAH_23745,15
WFDC12_23746,0
ARRDC3_23747,1
GOLGA8K_23748,8
ZNF319_23749,2
GPHN_23750,40
COG6_23751,15
AHR_23752,13
SCGB3A2_23754,1
CRYBG1_23755,10
ARHGAP31_23756,79
UGT8_23757,0
BAIAP2L1_23758,5
SLC35G5_23759,2
PGBD1_23760,2
NPHP1_23761,0
SLC6A20_23762,0
TMEM132A_23763,0
FAM83C_23765,0
ASAP3_23766,1
BCLAF3_23768,15
SLC37A2_23769,36
LACTB_23770,236
WDR73_23771,14
ZFYVE19_23772,30
PWWP3A_23773,78
PADI4_23775,0
CFAP58_23776,0
THYN1_23777,205
WDR89_23778,91
PAG1_23779,35
AC020928.2_23780,0
ABAT_23781,316
WDR11_23782,79
SHISAL2B_23783,0
NUP153_23784,3
DMRTC2_23785,0
HSPA14_23786,1
SLC43A3_23787,19
CDC42BPG_23788,4
PLAAT2_23789,0
CLCC1_23790,4
C19orf73_23791,8
C16orf70_23792,135
ZNF25_23793,12
TANC2_23794,12
CMTM7_23795,35
TMEM38B_23796,18
SLC35F5_23797,0
RBM26_23798,1
SEMG2_23799,0
C9orf16_23800,1
GAS8_23801,61
TRIM45_23802,2
RIMS2_23803,0
ZEB2_23804,186
ZNF502_23805,13
CYB5R3_23807,284
CYBB_23808,233
CSF2RB_23809,42
MYOZ2_23810,1
GPR119_23811,0
TPP1_23812,385
PRDM2_23813,13
FBXW12_23814,0
MAL2_23815,46
MS4A13_23816,0
KRTAP5-6_23817,1
TNFRSF10B_23818,44
MPLKIP_23819,47
TNFRSF10D_23820,76
NEU4_23821,26
CALML6_23822,0
TNFRSF10A_23823,32
B3GALNT1_23824,1
SUCLG1_23826,539
RBM20_23827,1
GPRASP2_23828,27
RHOBTB1_23829,22
FAM171A1_23830,44
CARD14_23831,1
ANKRD45_23832,0
FAM92B_23833,0
NCAM1_23834,15
CTAGE4_23835,41
GID4_23836,80
CENPM_23837,0
DDA1_23838,169
MPHOSPH8_23839,104
SMIM2_23840,0
FNDC11_23841,0
RAD54B_23842,2
CHMP2A_23843,352
DEFB4B_23844,0
LMO4_23845,54
ABCB4_23846,62
WWC1_23847,22
KBTBD13_23848,0
LRRTM2_23849,3
ROGDI_23850,47
GBX2_23851,0
EFL1_23852,18
FAM184A_23853,24
ADGRF1_23854,0
ARMC7_23855,3
OSBPL9_23856,13
TMEM53_23857,63
TSSC4_23858,120
GNG12_23859,108
LAPTM5_23860,113
MFSD4B_23861,7
ADH6_23862,3221
MRPS27_23863,97
TAPT1_23864,84
ZCCHC24_23866,95
SVEP1_23867,11
MOSPD3_23868,6
ZNF599_23869,0
TUSC3_23872,2
BMP15_23873,0
FCMR_23874,18
ALG10B_23875,50
RND2_23876,2
CHAF1B_23877,1
PAPSS1_23878,34
RASSF9_23879,11
HLA-DRB4_23880,146
SEC24A_23881,115
C17orf112_23884,0
U2AF1L4_23885,7
CNBD2_23886,0
AEBP2_23887,196
PABPC5_23888,0
RBBP8NL_23889,2
DEFB129_23891,0
BLZF1_23892,55
LGR5_23893,23
SKAP1_23895,7
PPFIA3_23897,0
RNF130_23898,585
RHBG_23899,5
NCS1_23900,3
FBXO6_23901,25
FES_23902,139
TMPRSS13_23903,2
UBXN8_23904,148
FLT3_23905,4
PTK7_23906,6
ADAM11_23907,0
CDRT15L2_23908,0
CCDC189_23910,0
ABCA13_23911,0
TAAR1_23912,0
SAMD9L_23913,52
S100A11_23914,102
S100A12_23915,5
SLA2_23916,0
LOXL4_23917,3
CETN1_23919,0
CLPP_23920,303
TRMT12_23921,10
GAGE1_23922,0
PPIL4_23923,30
C16orf96_23924,1
TBX20_23925,8
PRPSAP1_23926,157
SMCO1_23927,0
ST8SIA2_23928,0
ACAN_23931,0
SLC2A11_23932,3
SLC6A7_23933,0
NSUN4_23934,9
CERS6_23935,103
S100PBP_23936,32
DOCK8-AS1_23937,0
UBR5_23939,187
ATP6V0D2_23940,0
PLAUR_23941,1
GIMAP2_23944,20
FGG_23945,35330
IFT172_23946,12
AAAS_23947,6
MCOLN3_23948,0
PCDHB5_23949,6
ATP5F1E_23951,520
ZNF654_23952,41
ZNF605_23956,17
DAO_23957,114
RNF7_23959,13
TBC1D25_23960,18
AGAP5_23961,10
ZNF80_23962,0
MSL1_23963,71
SLITRK2_23964,1
UBE3D_23966,0
CYSLTR1_23967,2
MAP2K7_23968,29
UBE2B_23970,10
CTAGE9_23971,5
STK38L_23972,15
PDZRN3_23973,4
GPBP1_23974,0
FERMT2_23975,53
PPP1R27_23976,2
TSPAN16_23977,0
WNT7A_23978,0
TTC1_23979,36
BUB1_23980,3
HSDL2_23982,724
BNIP2_23983,107
SH2D1B_23986,1
TEKT1_23987,0
TSNAXIP1_23989,3
P4HA1_23992,35
EVA1C_23993,3
ADRA1A_23994,6
OR52L1_23996,0
TBPL2_23998,0
TMEM52B_23999,0
CHRAC1_24000,16
RFX3_24001,7
ZNF493_24002,3
WEE2_24003,0
PGR_24005,0
NEUROG2_24006,0
DSC2_24007,54
LGALS2_24010,38
DCAF16_24011,85
ZCCHC2_24012,45
PRELID3A_24013,3
BRMS1_24014,109
SC5D_24015,343
HOXB8_24018,0
SPANXN3_24019,0
NGDN_24021,147
SDHAF1_24022,0
EVI2B_24023,98
MIA_24025,0
SCRG1_24026,0
CLN5_24028,373
SMIM13_24029,21
FRRS1_24032,236
PCYOX1_24033,95
RILPL1_24034,21
GGTLC1_24035,11
SNAI3_24036,1
SPIRE2_24037,11
PRR3_24038,4
ZNF827_24039,0
NDUFAF6_24040,20
XAF1_24041,46
C2orf49_24042,163
CRABP1_24043,0
IGF2BP1_24044,4
IL1F10_24045,0
SLC30A8_24046,0
KCNH7_24047,0
L3MBTL1_24048,11
COX6A1_24049,57
SPAG6_24050,0
COX11_24051,0
SIK3_24052,64
COX15_24054,188
TM6SF2_24056,14
DNAL1_24057,2
UGP2_24058,2054
ATP6V1A_24059,29
GOT1L1_24060,0
MICU1_24061,216
TEKT4_24063,3
ANGEL2_24064,0
MYL3_24065,0
ATP4A_24067,0
MYH7_24068,11
AVPR1A_24069,13
ANXA1_24071,66
ERGIC3_24072,448
MPO_24073,0
ZMYND11_24076,82
NEDD4_24077,37
CUL5_24078,186
CASP6_24079,102
TNFAIP8L3_24080,15
PIF1_24081,2
ZFHX3_24082,0
HHATL_24083,0
ZNF614_24084,15
ARL14_24085,3
BAIAP2L2_24086,3
UBE2D1_24087,0
DEDD_24088,9
CYP4F8_24089,0
GLTP_24090,33
OR5B17_24091,0
TUBG2_24092,10
PHF20_24093,6
GRXCR1_24094,0
TENM3_24095,0
C2orf78_24096,0
PLEKHM3_24097,54
FITM2_24098,23
MFSD2B_24099,0
ZNF697_24100,75
PEAR1_24101,0
ARHGEF28_24102,120
TAS2R9_24103,0
TAS2R8_24105,0
TAS2R7_24106,0
ERCC3_24107,26
ARHGEF17_24108,4
TNKS2_24109,60
MRPL57_24110,147
IL5_24112,0
CCSAP_24113,35
HTR6_24114,0
CLSTN2_24115,1
AC093249.6_24116,0
CADM3_24117,0
NUDT17_24118,1
RABGAP1L_24120,3
KRT84_24124,0
LACC1_24125,19
ZNF763_24126,42
ADAMTS10_24127,3
PCYOX1L_24128,1
IMPACT_24131,15
MYH9_24132,288
POU6F1_24133,23
PPAT_24134,10
L3MBTL2_24136,49
PPBP_24138,10
PPL_24139,75
SLC25A18_24141,64
MARVELD1_24143,19
BBS1_24145,10
OGFOD3_24146,23
ZMAT4_24148,0
GALNT12_24149,1
KIFC1_24150,7
YRDC_24151,39
MST1_24152,894
TOM1L1_24153,6
DNASE2_24154,4
NUDT16_24155,41
TMEM121B_24156,0
APOB_24157,25809
THRB_24158,48
PLS3_24159,263
COL14A1_24160,18
TCF7L2_24161,114
STRA6_24162,1
SLIT1_24163,0
ST6GALNAC4_24164,0
UBALD1_24165,18
CCDC190_24166,0
PRR30_24167,0
KY_24168,0
NAT8L_24169,0
OPRM1_24171,0
MPV17L2_24172,3
GPR137C_24174,1
DPEP2NB_24176,0
HSPA4L_24177,15
OR10V1_24178,0
NPHS1_24179,0
IL1RAPL1_24181,1
ADAMTS7_24182,0
IZUMO1R_24183,1
RNASE1_24184,110
SND1_24185,117
MMRN2_24186,61
THBS1_24188,18
PEX10_24190,9
BEX3_24191,142
OR51A7_24192,0
UFSP2_24193,81
C5orf22_24194,41
MAN2B2_24195,58
MIS18BP1_24197,0
DNAJA4_24198,4
XRN1_24199,7
TNFRSF11A_24200,6
ETAA1_24201,56
ANKIB1_24202,118
JAKMIP2_24205,0
XPO6_24206,126
LINC01750_24207,0
CFAP161_24208,1
P2RY8_24209,4
PHOX2A_24210,0
RND3_24211,3
TVP23C-CDRT4_24212,2
DLX1_24213,0
APLNR_24214,2
GRK3_24215,16
KIAA1841_24216,3
RETREG3_24217,255
ABCD2_24218,0
KRBA2_24219,2
RFX4_24220,0
PAOX_24221,15
SPATA31A3_24222,0
SLC4A8_24223,0
ACOD1_24224,0
ZNF543_24225,3
MT1F_24226,82
SPINK5_24227,0
OR2T11_24228,0
LTN1_24231,47
DPP4_24232,100
LLGL1_24233,2
DUSP1_24234,106
DRG1_24236,63
EMP2_24237,54
MYO9B_24238,5
SBDS_24239,14
WDR12_24240,3
C1orf112_24242,22
METTL17_24243,1
ATP13A2_24244,5
SMURF2_24245,0
SLC17A9_24246,23
USP17L7_24248,0
WNK1_24249,238
DEFB112_24250,0
SCN8A_24251,6
DEFB110_24252,0
SEC31B_24253,4
VIRMA_24255,40
SNAI2_24257,54
NAPRT_24258,131
OR10G3_24259,0
SNX2_24260,45
AKAP12_24261,33
CFAP97_24262,77
CRAMP1_24263,4
DAGLA_24265,5
VPS13C_24266,46
PREX1_24267,35
SORCS2_24268,11
KIAA1328_24269,39
KIAA1324_24270,0
MIB1_24271,129
APLP2_24272,265
NUFIP2_24273,18
CGN_24274,88
USP17L19_24275,0
SHROOM2_24276,30
FAM13B_24277,25
RBM24_24278,0
REEP2_24279,2
ARMCX3_24280,18
KDM3B_24281,58
ARMCX1_24283,13
GH1_24284,1
TMCO2_24285,0
SULT1C3_24286,0
CTAGE15_24287,2
RAB19_24288,0
CFAP206_24289,0
ZNF557_24290,15
POU2F1_24292,13
RIBC1_24293,0
CCDC138_24294,16
NLGN3_24295,0
SLFN5_24296,32
MRPL52_24297,68
PCGF2_24298,10
ACKR2_24299,0
FCRLB_24300,0
PRRT1_24301,0
LNPK_24302,97
EGFL8_24304,5
RALYL_24305,0
ZNF184_24306,2
FGF16_24307,0
UBE2E1_24308,26
IGFL2_24310,0
UBE2D3_24311,39
CALHM4_24312,0
NAXD_24313,162
ZNF251_24314,24
SAP30_24316,61
HESX1_24317,9
OR1I1_24319,0
TBC1D5_24322,50
IQSEC1_24323,127
GP6_24324,0
ZDHHC4_24325,30
MAP7D2_24326,0
NOC4L_24327,64
CCDC43_24330,21
GFI1B_24331,0
SLC26A3_24332,5
OR4L1_24333,0
SLC26A2_24334,3
FLCN_24335,102
CYB5D1_24336,4
GXYLT2_24337,0
SP100_24339,55
SLC45A1_24340,0
AATK_24342,5
DPF2_24343,29
ECPAS_24345,128
C4orf3_24346,211
CYB5R2_24347,12
RRBP1_24348,233
LMNTD2_24349,0
ZHX3_24350,9
MKX_24351,3
ZNF683_24352,0
STK32C_24353,16
ENGASE_24354,30
EXOSC10_24355,51
GPM6B_24356,4
GPR85_24357,5
PIP4K2C_24359,73
SEL1L2_24360,0
PDHA2_24361,0
SCAF4_24362,114
RASGEF1B_24363,52
MKLN1_24365,197
PPM1M_24366,2
STRADA_24367,32
TDG_24368,31
SFSWAP_24370,3
WNT9A_24373,0
WNT5A_24374,30
ZFYVE28_24375,3
FBXW8_24377,65
BEND2_24379,0
ARHGAP12_24380,4
FKBP2_24382,97
RNF19B_24383,72
ZNF212_24385,10
REX1BD_24386,0
SLC1A2_24387,61
PNISR_24388,243
CSNK1G3_24389,59
PHF2_24391,22
PAGE2_24393,0
FRG2_24394,0
SLC5A12_24395,0
CCDC60_24396,0
MRPS18B_24397,42
C19orf53_24398,47
VAV1_24399,21
R3HDML_24400,0
MRTFB_24401,8
TECTA_24403,7
ZNF232_24404,63
PLCH1_24405,0
TAL2_24406,0
UBE2Q2L_24407,6
MARVELD3_24408,9
GPR82_24409,0
PARP9_24411,99
OR4N4_24412,0
OR52M1_24413,2
MXD4_24415,52
SRP19_24416,1
NMI_24417,212
FUT7_24418,0
CHL1_24419,0
AP3M2_24420,18
HEY2_24421,14
SOSTDC1_24422,0
SLC26A1_24425,44
PDZK1IP1_24426,4
NIPSNAP3A_24427,1
BMPER_24429,30
CYP3A7-CYP3A51P_24430,2317
ATP13A4_24431,0
PRLR_24432,101
CBARP_24433,0
TMEM256_24434,46
VXN_24435,32
TRAF7_24436,110
TMEM126A_24438,91
GPRC6A_24440,0
FBXL20_24441,4
LPAR6_24442,6
DNASE1L1_24443,21
OLFML3_24445,56
DACT2_24446,4
PCSK5_24447,3
TMEM170A_24448,7
ZNF30_24449,0
ZG16B_24450,0
GRIK4_24451,0
TEAD3_24452,84
IQCB1_24453,50
SERP1_24454,92
RNASE11_24455,0
IL17B_24457,0
MOSPD2_24458,2
GIPC1_24459,123
PRTN3_24460,0
R3HDM2_24462,214
TMTC2_24463,0
C12orf50_24464,0
PLXNC1_24465,43
ZNF10_24466,12
DCAF12_24467,86
PRRG2_24469,13
FAM149A_24470,48
IRF2BP1_24471,9
WNK4_24472,1
PYGM_24473,0
FAM228A_24474,0
PC_24475,144
KIAA0895L_24476,0
NPAS1_24477,0
NOVA2_24478,7
NOVA1_24479,0
NME3_24481,12
PRRX1_24482,2
GPNMB_24483,16
PPP1R3C_24484,457
PRRG1_24486,9
KDF1_24488,11
SLC38A4_24489,434
POP1_24490,1
TNIK_24491,29
IL10RA_24492,8
ARGLU1_24493,189
SOBP_24495,19
SLC26A9_24496,0
BCL11A_24498,0
CS_24503,29
CCN1_24505,7
DALRD3_24506,2
C2orf91_24507,0
RIPPLY2_24508,0
FAM168B_24510,57
PROCR_24511,12
ARX_24512,0
SULT2A1_24513,3
TMUB2_24514,10
SCARF1_24515,5
SLC11A1_24516,3
OR5AC2_24517,0
ZNF442_24518,1
CTIF_24520,10
STRN_24521,16
NEDD9_24522,26
NRG4_24524,19
ERBIN_24525,175
HINT3_24526,21
SOX6_24527,79
HDGFL1_24528,0
CAPZA3_24529,1
CFI_24530,4312
COLEC12_24531,2
ASIC1_24534,0
NT5C3B_24535,27
ATG4A_24538,15
SUPT4H1_24539,82
CFAP47_24541,0
INSR_24542,762
TPM2_24543,39
MPV17L_24544,4
MARC2_24545,38
TESC_24546,5
TMEM214_24547,86
C1orf159_24548,3
CC2D1A_24549,87
HRAS_24550,31
MRPL43_24551,173
CST4_24552,1
RHO_24554,0
BRSK2_24555,0
CSN2_24556,0
CSPG4_24558,0
NAP1L2_24559,2
C2orf68_24560,44
LRRC7_24561,0
FAM209B_24563,0
IDH2_24565,66
C1orf137_24566,0
ZNF148_24567,108
ADAMTSL4_24568,115
CFAP100_24569,0
DYNC1I1_24570,0
FAM131C_24571,0
WDR53_24573,13
RASL11A_24574,21
PINX1_24576,69
GRIK1_24577,0
NREP_24578,6
SERP2_24581,0
FRAT2_24582,48
HELQ_24583,4
C8orf86_24584,2
CFAP77_24586,0
SRSF10_24587,3
ATG10_24588,8
BTD_24589,222
CLEC1A_24590,2
GPATCH2_24593,20
BEGAIN_24594,0
SNCB_24595,0
AC010255.3_24596,0
ADAL_24597,0
AKIRIN1_24598,3
FLG2_24599,0
TP53INP1_24600,44
ACSBG1_24601,1
OCA2_24602,0
PAH_24604,432
S100A10_24605,8
GPR143_24606,7
SGPP1_24607,14
FBXO38_24608,28
VOPP1_24609,7
FAM49A_24610,1
RBBP9_24611,12
NUDT19_24613,18
CCNJL_24614,0
TIGD4_24615,2
ACAD9_24616,23
FNDC5_24617,84
ELFN1_24618,165
CH25H_24619,0
PHTF1_24621,5
KLHL2_24622,139
BSPH1_24624,0
ADCY2_24625,0
ZNF703_24626,7
COP1_24627,181
POLD3_24628,20
IMP4_24629,40
ARMC6_24630,16
LGALS9_24631,6
WRN_24632,2
ZNF639_24634,106
TBC1D23_24635,63
PLSCR5_24636,0
SOWAHD_24638,6
MEX3B_24640,0
SUGP1_24642,50
GSTM5_24643,4
GSTP1_24644,22
GSTT2_24645,166
FHL3_24646,2
GPR107_24647,48
ENY2_24648,727
LOC339862_24649,0
ZSCAN20_24650,0
MGAT1_24651,164
ATP6V0E2_24652,26
ZBTB14_24653,43
ZNF625_24654,1
CHRDL1_24655,0
FANK1_24656,0
B3GNT7_24657,4
TMEM154_24660,17
ACTG2_24661,4
PPP4C_24662,79
PRELP_24664,49
PREP_24665,120
SRGN_24666,92
CRISPLD1_24667,0
RPS6KL1_24670,5
SLC4A9_24671,0
CDKL5_24672,19
SH3BGRL2_24673,40
CALN1_24674,1
ZC3HAV1_24675,15
ZNF329_24677,26
FASTKD1_24679,0
TRIM35_24680,7
CENPU_24681,19
DGLUCY_24685,0
EIPR1_24686,15
ZNF747_24687,24
ANTKMT_24688,0
DDRGK1_24690,666
ZNF436_24693,10
C12orf71_24694,0
RBPJ_24695,9
RAD52_24696,13
CAMKMT_24697,10
CABP1_24698,1
DLC1_24699,36
OR2H1_24701,0
TMEM204_24702,10
MOB3B_24703,20
BSN_24704,0
SPAG1_24707,0
CDH18_24708,0
PHC3_24709,126
RTN4RL2_24711,8
HTT_24712,9
CFP_24713,0
SP9_24714,0
PGP_24716,23
ITGBL1_24718,13
TRIOBP_24719,157
IL21_24721,0
SLURP1_24722,0
LRRC58_24723,86
DNAJC12_24724,45
NPSR1_24725,0
FNDC9_24728,0
CEP104_24729,14
SLC6A17_24730,2
S100P_24732,49
SNAI1_24734,4
SLC25A15_24735,627
OR4M1_24736,0
OR11G2_24737,0
SMYD3_24738,28
KIF13B_24739,32
DCDC2C_24740,0
NIPSNAP3B_24741,43
GTSF1L_24742,0
DRAM1_24743,0
CSGALNACT1_24744,4
WSCD1_24745,0
FKBP15_24746,6
PLEKHA8_24747,0
GSTA5_24748,1101
HEATR5B_24749,13
PSD_24750,2
DMAP1_24751,59
ZNF787_24752,416
RBMS3_24754,7
CLDN34_24757,0
CBX2_24759,14
PSMC2_24760,267
CCPG1_24761,20
AMBRA1_24762,12
RBAK_24763,85
PDZD2_24764,0
SASH1_24765,23
MYNN_24766,62
FAM25G_24767,0
IAH1_24769,89
SNAP47_24770,76
TADA1_24771,43
THEM4_24773,5
GALNT11_24774,55
HRNR_24775,0
INPP5A_24777,94
NFASC_24780,0
ANKRD23_24781,6
ADAMTS1_24783,44
RASA4_24784,7
KIAA0825_24785,2
SNRNP200_24786,6
ALX1_24787,0
MMP23B_24788,9
NTS_24789,4
LAMTOR2_24790,985
HOXB6_24791,1
BCKDHA_24792,155
GPM6A_24793,9
SPACA9_24794,6
PRR19_24795,0
NPAP1_24796,1
CEP76_24797,13
SUOX_24798,5
PITPNM2_24799,47
ARCN1_24800,20
AHSA1_24801,129
OSBPL8_24802,31
MAGEB5_24803,0
GCFC2_24804,5
SPATS1_24805,1
REM1_24806,2
JCAD_24807,4
ALDH3B2_24808,0
GPD1_24809,437
TSPY2_24811,0
MEX3C_24813,57
GIGYF1_24814,7
COA5_24815,38
MPG_24816,130
SNURF_24817,14
PEX5L_24818,0
NOCT_24819,13
OPTN_24820,354
GNL1_24821,35
TCERG1L_24822,0
KRIT1_24824,20
PCSK9_24825,17
SLC35F1_24827,0
SLC43A1_24828,651
XAGE5_24829,0
EEF1G_24831,154
EFNA2_24832,3
EFNB3_24833,1
SARS2_24835,43
ZIC2_24836,0
LZTFL1_24838,2
VCP_24839,1028
SLC6A1_24840,21
USF1_24841,61
MLC1_24842,0
ARHGAP24_24843,37
TCTN3_24845,33
OR2A5_24846,0
KIF6_24847,0
UBL4A_24848,117
C15orf39_24849,10
HSD17B8_24850,341
HRK_24851,0
PXK_24852,2
RIPK1_24853,144
CRADD_24854,34
MYOM1_24856,23
RNGTT_24857,0
CCM2_24858,87
CSN3_24859,0
GDNF_24860,5
ARSD_24861,116
RHOG_24862,192
TRAF4_24863,117
ARL4D_24864,17
ZNF512B_24865,64
FCSK_24867,17
IGSF9_24868,27
TBC1D20_24870,5
RFTN2_24871,3
HTR5A_24873,0
F5_24874,54
CENPI_24875,3
C19orf25_24878,10
IFNA6_24879,0
TMEM273_24881,0
C11orf24_24882,52
ULK2_24883,4
CCDC171_24884,1
ANKS6_24885,2
TMEM37_24886,231
CABCOCO1_24887,2
FGD2_24890,8
OR7A10_24892,0
RBM38_24894,0
MKRN3_24895,0
CCL5_24896,4
LIAS_24897,30
ZNF569_24900,3
OR8D4_24901,1
RHOH_24904,0
PERM1_24905,0
C1orf229_24906,0
PANK2_24907,130
CDK15_24908,0
ETV4_24909,7
CASTOR2_24910,10
TRIM69_24911,0
TNFAIP2_24912,52
TSG101_24913,69
AK3_24914,76
OR8H1_24916,0
AIM2_24917,5
AREL1_24918,0
EIF2AK3_24919,43
CFHR2_24922,14058
MAP3K13_24923,63
C5orf24_24924,4
NBEAL1_24925,29
VIPR1_24926,2
SLC6A12_24927,36
ROCK1_24928,24
FLT1_24929,42
PTPN14_24930,6
ESRRG_24931,1
C9orf135_24933,0
SP2_24934,25
SP4_24935,16
TAF6L_24936,74
ATP5MG_24937,511
UBXN1_24938,361
SPARC_24939,131
RAD51AP1_24940,2
OXSM_24941,7
NDUFA6_24942,304
IFITM10_24943,0
FLG_24944,0
PRRC2B_24945,206
ADAM15_24946,61
KXD1_24947,13
CMTM8_24948,39
COMP_24949,1
PARD6B_24951,2
CCDC88B_24953,16
TMEM117_24955,8
GPC2_24956,0
C1orf50_24957,7
WDR24_24958,35
ATXN7L1_24959,38
MUC13_24961,2
TOMM40L_24962,16
ASB8_24963,22
SAMD3_24964,16
RAPGEF6_24965,22
MAEL_24966,0
ACTBL2_24968,0
PLRG1_24969,4
ABCC9_24970,82
ABHD13_24975,4
FLRT1_24976,0
MAGEH1_24977,29
NOB1_24978,55
TP53I3_24981,18
PRPF31_24982,61
C1QL4_24984,1
LDLRAP1_24985,198
CCDC69_24986,3
R3HDM4_24987,21
IQCD_24988,0
MT1A_24989,3
FAM217B_24990,4
GPATCH1_24992,35
PRAC2_24993,0
PAK2_24994,213
FAM83G_24995,1
